년월,시도명,읍면동명,업종명,이용금액,총 유동인구,데이터기준일자
2019-02,서귀포시,천지동,기타 수상오락 서비스업,227000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,그외 기타 스포츠시설 운영업,600000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,관광 민예품 및 선물용품 소매업,52758400,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,과실 및 채소 소매업,283560050,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,건강보조식품 소매업,15683780,7726326.187999999,2020-12-15
2019-02,서귀포시,중앙동,화장품 및 방향제 소매업,115289850,4904037.671,2020-12-15
2019-02,서귀포시,천지동,그외 기타 종합 소매업,6060000,7726326.187999999,2020-12-15
2019-02,서귀포시,중앙동,한식 음식점업,1516278948,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",96085320,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,체인화 편의점,336756730,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,차량용 주유소 운영업,151230756,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,중식 음식점업,87600750,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,호텔업,12420000,4904037.671,2020-12-15
2019-03,제주시,오라동,그외 기타 종합 소매업,131972370,19517450.44,2020-12-15
2019-03,제주시,오라동,그외 기타 스포츠시설 운영업,32000,19517450.44,2020-12-15
2019-03,제주시,오라동,관광 민예품 및 선물용품 소매업,73792400,19517450.44,2020-12-15
2019-03,제주시,오라동,과실 및 채소 소매업,50866100,19517450.44,2020-12-15
2019-03,제주시,연동,정기 항공 운송업,4879971564,53965193.14,2020-12-15
2019-03,제주시,오라동,골프장 운영업,531634890,19517450.44,2020-12-15
2019-03,제주시,연동,화장품 및 방향제 소매업,202028730,53965193.14,2020-12-15
2019-03,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",45172500,53965193.14,2020-12-15
2019-03,제주시,연동,한식 음식점업,4220133074,53965193.14,2020-12-15
2019-03,제주시,연동,체인화 편의점,867796951,53965193.14,2020-12-15
2019-03,제주시,연동,차량용 주유소 운영업,576402593,53965193.14,2020-12-15
2019-03,제주시,연동,중식 음식점업,223022316,53965193.14,2020-12-15
2019-03,제주시,오라동,기타 외국식 음식점업,2774000,19517450.44,2020-12-15
2019-03,제주시,연동,차량용 가스 충전업,5845150,53965193.14,2020-12-15
2019-03,제주시,연동,호텔업,1230224731,53965193.14,2020-12-15
2019-03,제주시,오라동,기타 주점업,13390000,19517450.44,2020-12-15
2019-03,제주시,오라동,여관업,32066320,19517450.44,2020-12-15
2019-03,제주시,오라동,비알콜 음료점업,49011590,19517450.44,2020-12-15
2019-03,제주시,오라동,차량용 주유소 운영업,613725394,19517450.44,2020-12-15
2019-03,제주시,연동,전시 및 행사 대행업,25299500,53965193.14,2020-12-15
2019-03,제주시,오라동,중식 음식점업,9128000,19517450.44,2020-12-15
2019-03,제주시,오라동,자동차 임대업,37323320,19517450.44,2020-12-15
2019-03,제주시,오라동,일식 음식점업,25510300,19517450.44,2020-12-15
2019-03,제주시,오라동,차량용 가스 충전업,21663400,19517450.44,2020-12-15
2019-03,제주시,오라동,일반유흥 주점업,6340000,19517450.44,2020-12-15
2019-03,제주시,오라동,육류 소매업,64572550,19517450.44,2020-12-15
2019-03,제주시,오라동,욕탕업,288500,19517450.44,2020-12-15
2019-03,제주시,오라동,여행사업,6485240,19517450.44,2020-12-15
2019-03,제주시,오라동,스포츠 및 레크레이션 용품 임대업,109914650,19517450.44,2020-12-15
2019-03,제주시,오라동,슈퍼마켓,410194390,19517450.44,2020-12-15
2019-03,제주시,오라동,수산물 소매업,8453400,19517450.44,2020-12-15
2019-03,제주시,오라동,서양식 음식점업,30513426,19517450.44,2020-12-15
2019-03,제주시,오라동,빵 및 과자류 소매업,27594220,19517450.44,2020-12-15
2019-03,제주시,오라동,기타음식료품위주종합소매업,2767170,19517450.44,2020-12-15
2019-03,제주시,연동,자동차 임대업,92546190,53965193.14,2020-12-15
2019-03,제주시,용담2동,욕탕업,51860300,18471000.65,2020-12-15
2019-03,제주시,연동,일반유흥 주점업,1624602900,53965193.14,2020-12-15
2019-03,제주시,연동,과실 및 채소 소매업,37860014,53965193.14,2020-12-15
2019-03,제주시,연동,골프장 운영업,80377050,53965193.14,2020-12-15
2019-03,제주시,연동,건강보조식품 소매업,137135190,53965193.14,2020-12-15
2019-03,제주시,애월읍,휴양콘도 운영업,11665500,42019429.63,2020-12-15
2019-03,제주시,애월읍,화장품 및 방향제 소매업,10754900,42019429.63,2020-12-15
2019-03,제주시,애월읍,호텔업,8657400,42019429.63,2020-12-15
2019-03,제주시,애월읍,한식 음식점업,1559455306,42019429.63,2020-12-15
2019-03,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",16901600,42019429.63,2020-12-15
2019-03,제주시,애월읍,체인화 편의점,417987228,42019429.63,2020-12-15
2019-03,제주시,애월읍,차량용 주유소 운영업,1546235434,42019429.63,2020-12-15
2019-03,제주시,애월읍,차량용 가스 충전업,42704110,42019429.63,2020-12-15
2019-03,제주시,애월읍,중식 음식점업,49695500,42019429.63,2020-12-15
2019-03,제주시,애월읍,전시 및 행사 대행업,47918100,42019429.63,2020-12-15
2019-03,제주시,오라동,체인화 편의점,103939420,19517450.44,2020-12-15
2019-03,제주시,애월읍,자동차 임대업,12130120,42019429.63,2020-12-15
2019-03,제주시,연동,관광 민예품 및 선물용품 소매업,64246330,53965193.14,2020-12-15
2019-03,제주시,연동,일식 음식점업,320958900,53965193.14,2020-12-15
2019-03,제주시,연동,그외 기타 종합 소매업,11655000,53965193.14,2020-12-15
2019-03,제주시,연동,기타 대형 종합 소매업,265373050,53965193.14,2020-12-15
2019-03,제주시,연동,육류 소매업,38898200,53965193.14,2020-12-15
2019-03,제주시,연동,욕탕업,47615100,53965193.14,2020-12-15
2019-03,제주시,연동,여행사업,63381870,53965193.14,2020-12-15
2019-03,제주시,연동,여관업,716865920,53965193.14,2020-12-15
2019-03,제주시,연동,스포츠 및 레크레이션 용품 임대업,625554330,53965193.14,2020-12-15
2019-03,제주시,연동,슈퍼마켓,1201182755,53965193.14,2020-12-15
2019-03,제주시,연동,수산물 소매업,71353700,53965193.14,2020-12-15
2019-03,제주시,연동,서양식 음식점업,405524831,53965193.14,2020-12-15
2019-03,제주시,연동,빵 및 과자류 소매업,210820975,53965193.14,2020-12-15
2019-03,제주시,연동,비알콜 음료점업,129406900,53965193.14,2020-12-15
2019-03,제주시,연동,면세점,67263450,53965193.14,2020-12-15
2019-03,제주시,연동,마사지업,8432000,53965193.14,2020-12-15
2019-03,제주시,연동,기타음식료품위주종합소매업,3173500,53965193.14,2020-12-15
2019-03,제주시,연동,기타 주점업,388044000,53965193.14,2020-12-15
2019-03,제주시,연동,기타 외국식 음식점업,126053800,53965193.14,2020-12-15
2019-03,제주시,연동,기타 갬블링 및 베팅업,34000000,53965193.14,2020-12-15
2019-03,제주시,오라동,한식 음식점업,798195803,19517450.44,2020-12-15
2019-03,제주시,용담2동,여관업,56929127,18471000.65,2020-12-15
2019-03,제주시,외도동,건강보조식품 소매업,2731700,10559067.07,2020-12-15
2019-03,제주시,용담1동,차량용 주유소 운영업,120867294,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,차량용 가스 충전업,25760762,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,중식 음식점업,11110000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,자동차 임대업,13661864,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,일식 음식점업,44828000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,일반유흥 주점업,47830000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,체인화 편의점,61794690,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,육류 소매업,138591838,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,여행사업,8696810,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,여관업,32662200,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,스포츠 및 레크레이션 용품 임대업,11505000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,슈퍼마켓,22352570,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,수산물 소매업,11972000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,서양식 음식점업,8597500,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,욕탕업,561500,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",726800,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,한식 음식점업,308871727,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,호텔업,73547000,7846594.812999999,2020-12-15
2019-03,제주시,애월읍,일식 음식점업,96423600,42019429.63,2020-12-15
2019-03,제주시,용담2동,여행사업,75241582,18471000.65,2020-12-15
2019-03,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,9371100,18471000.65,2020-12-15
2019-03,제주시,용담2동,슈퍼마켓,271150856,18471000.65,2020-12-15
2019-03,제주시,용담2동,수산물 소매업,162497510,18471000.65,2020-12-15
2019-03,제주시,용담2동,서양식 음식점업,102987190,18471000.65,2020-12-15
2019-03,제주시,용담2동,빵 및 과자류 소매업,58318554,18471000.65,2020-12-15
2019-03,제주시,용담2동,비알콜 음료점업,191015040,18471000.65,2020-12-15
2019-03,제주시,용담2동,면세점,8689322610,18471000.65,2020-12-15
2019-03,제주시,용담2동,기타 외국식 음식점업,4092500,18471000.65,2020-12-15
2019-03,제주시,용담2동,그외 기타 종합 소매업,195000,18471000.65,2020-12-15
2019-03,제주시,용담2동,관광 민예품 및 선물용품 소매업,374900830,18471000.65,2020-12-15
2019-03,제주시,용담2동,과실 및 채소 소매업,95414050,18471000.65,2020-12-15
2019-03,제주시,용담2동,건강보조식품 소매업,1763800,18471000.65,2020-12-15
2019-03,제주시,용담1동,화장품 및 방향제 소매업,2265000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,빵 및 과자류 소매업,18248950,7846594.812999999,2020-12-15
2019-03,제주시,오라동,화장품 및 방향제 소매업,11983700,19517450.44,2020-12-15
2019-03,제주시,용담1동,비알콜 음료점업,192500,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,기타 주점업,48005000,7846594.812999999,2020-12-15
2019-03,제주시,외도동,여행사업,1025000,10559067.07,2020-12-15
2019-03,제주시,외도동,여관업,30771200,10559067.07,2020-12-15
2019-03,제주시,외도동,스포츠 및 레크레이션 용품 임대업,2135200,10559067.07,2020-12-15
2019-03,제주시,외도동,슈퍼마켓,478441630,10559067.07,2020-12-15
2019-03,제주시,외도동,수산물 소매업,12749476,10559067.07,2020-12-15
2019-03,제주시,외도동,서양식 음식점업,61516000,10559067.07,2020-12-15
2019-03,제주시,외도동,욕탕업,41000,10559067.07,2020-12-15
2019-03,제주시,외도동,빵 및 과자류 소매업,61277070,10559067.07,2020-12-15
2019-03,제주시,외도동,기타음식료품위주종합소매업,34542280,10559067.07,2020-12-15
2019-03,제주시,외도동,기타 주점업,4660000,10559067.07,2020-12-15
2019-03,제주시,외도동,기타 외국식 음식점업,19370485,10559067.07,2020-12-15
2019-03,제주시,외도동,그외 기타 종합 소매업,15000,10559067.07,2020-12-15
2019-03,제주시,외도동,관광 민예품 및 선물용품 소매업,225000,10559067.07,2020-12-15
2019-03,제주시,외도동,과실 및 채소 소매업,30536600,10559067.07,2020-12-15
2019-03,제주시,외도동,비알콜 음료점업,9299900,10559067.07,2020-12-15
2019-03,제주시,외도동,육류 소매업,122206640,10559067.07,2020-12-15
2019-03,제주시,외도동,일반유흥 주점업,20195000,10559067.07,2020-12-15
2019-03,제주시,외도동,일식 음식점업,47238550,10559067.07,2020-12-15
2019-03,제주시,용담1동,기타 외국식 음식점업,1440000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,기타 수상오락 서비스업,496000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,그외 기타 종합 소매업,3300000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,관광 민예품 및 선물용품 소매업,450000,7846594.812999999,2020-12-15
2019-03,제주시,용담1동,과실 및 채소 소매업,61829758,7846594.812999999,2020-12-15
2019-03,제주시,외도동,화장품 및 방향제 소매업,14156980,10559067.07,2020-12-15
2019-03,제주시,외도동,호텔업,47427210,10559067.07,2020-12-15
2019-03,제주시,외도동,한식 음식점업,620169515,10559067.07,2020-12-15
2019-03,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",47976110,10559067.07,2020-12-15
2019-03,제주시,외도동,체인화 편의점,190469030,10559067.07,2020-12-15
2019-03,제주시,외도동,차량용 주유소 운영업,300144612,10559067.07,2020-12-15
2019-03,제주시,외도동,차량용 가스 충전업,82215044,10559067.07,2020-12-15
2019-03,제주시,외도동,중식 음식점업,41620630,10559067.07,2020-12-15
2019-03,제주시,외도동,전시 및 행사 대행업,594000,10559067.07,2020-12-15
2019-03,제주시,외도동,자동차 임대업,50940180,10559067.07,2020-12-15
2019-03,제주시,용담1동,기타음식료품위주종합소매업,338400,7846594.812999999,2020-12-15
2019-03,제주시,애월읍,일반유흥 주점업,6210000,42019429.63,2020-12-15
2019-03,제주시,봉개동,비알콜 음료점업,5893000,6563005.851,2020-12-15
2019-03,제주시,애월읍,여행사업,3600000,42019429.63,2020-12-15
2019-03,제주시,삼도2동,기타 대형 종합 소매업,1266861090,8097145.95,2020-12-15
2019-03,제주시,삼도2동,기타 갬블링 및 베팅업,5000000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,그외 기타 종합 소매업,54970000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,그외 기타 스포츠시설 운영업,954000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,관광 민예품 및 선물용품 소매업,7316100,8097145.95,2020-12-15
2019-03,제주시,삼도2동,과실 및 채소 소매업,7851500,8097145.95,2020-12-15
2019-03,제주시,삼도2동,기타 외국식 음식점업,20336842,8097145.95,2020-12-15
2019-03,제주시,삼도2동,건강보조식품 소매업,270600,8097145.95,2020-12-15
2019-03,제주시,삼도1동,호텔업,109641526,11264640.72,2020-12-15
2019-03,제주시,삼도1동,한식 음식점업,370080083,11264640.72,2020-12-15
2019-03,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",9764700,11264640.72,2020-12-15
2019-03,제주시,삼도1동,체인화 편의점,98849950,11264640.72,2020-12-15
2019-03,제주시,삼도1동,차량용 주유소 운영업,46668403,11264640.72,2020-12-15
2019-03,제주시,삼도1동,중식 음식점업,30916500,11264640.72,2020-12-15
2019-03,제주시,삼도1동,화장품 및 방향제 소매업,16813900,11264640.72,2020-12-15
2019-03,제주시,삼도2동,기타 주점업,46577000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,기타음식료품위주종합소매업,45100,8097145.95,2020-12-15
2019-03,제주시,삼도2동,비알콜 음료점업,1569700,8097145.95,2020-12-15
2019-03,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",7185280,8097145.95,2020-12-15
2019-03,제주시,삼도2동,체인화 편의점,162021060,8097145.95,2020-12-15
2019-03,제주시,삼도2동,중식 음식점업,32120000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,전시 및 행사 대행업,374350,8097145.95,2020-12-15
2019-03,제주시,삼도2동,일식 음식점업,10427000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,일반유흥 주점업,50292005,8097145.95,2020-12-15
2019-03,제주시,삼도2동,육류 소매업,17399928,8097145.95,2020-12-15
2019-03,제주시,삼도2동,욕탕업,2960000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,여행사업,160000,8097145.95,2020-12-15
2019-03,제주시,삼도2동,여관업,47751889,8097145.95,2020-12-15
2019-03,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,41515600,8097145.95,2020-12-15
2019-03,제주시,삼도2동,슈퍼마켓,54710770,8097145.95,2020-12-15
2019-03,제주시,삼도2동,수산물 소매업,60928600,8097145.95,2020-12-15
2019-03,제주시,삼도2동,서양식 음식점업,25466300,8097145.95,2020-12-15
2019-03,제주시,삼도2동,빵 및 과자류 소매업,11785040,8097145.95,2020-12-15
2019-03,제주시,삼도1동,전시 및 행사 대행업,500000,11264640.72,2020-12-15
2019-03,제주시,삼도2동,한식 음식점업,704046215,8097145.95,2020-12-15
2019-03,제주시,삼도1동,자동차 임대업,1016000,11264640.72,2020-12-15
2019-03,제주시,삼도1동,일반유흥 주점업,134478000,11264640.72,2020-12-15
2019-03,제주시,봉개동,체인화 편의점,66984680,6563005.851,2020-12-15
2019-03,제주시,봉개동,차량용 주유소 운영업,411097569,6563005.851,2020-12-15
2019-03,제주시,봉개동,차량용 가스 충전업,6014220,6563005.851,2020-12-15
2019-03,제주시,봉개동,중식 음식점업,7919000,6563005.851,2020-12-15
2019-03,제주시,봉개동,육류 소매업,39212000,6563005.851,2020-12-15
2019-03,제주시,봉개동,여관업,3533500,6563005.851,2020-12-15
2019-03,제주시,봉개동,한식 음식점업,124917600,6563005.851,2020-12-15
2019-03,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,4021000,6563005.851,2020-12-15
2019-03,제주시,봉개동,수산물 소매업,3000000,6563005.851,2020-12-15
2019-03,제주시,봉개동,서양식 음식점업,7402400,6563005.851,2020-12-15
2019-03,제주시,봉개동,빵 및 과자류 소매업,5957200,6563005.851,2020-12-15
2019-03,제주시,봉개동,기타 주점업,285000,6563005.851,2020-12-15
2019-03,제주시,봉개동,기타 외국식 음식점업,15312600,6563005.851,2020-12-15
2019-03,제주시,용담2동,육류 소매업,70644674,18471000.65,2020-12-15
2019-03,제주시,봉개동,슈퍼마켓,136755840,6563005.851,2020-12-15
2019-03,제주시,봉개동,휴양콘도 운영업,163291380,6563005.851,2020-12-15
2019-03,제주시,삼도1동,건강보조식품 소매업,14499390,11264640.72,2020-12-15
2019-03,제주시,삼도1동,과실 및 채소 소매업,100201200,11264640.72,2020-12-15
2019-03,제주시,삼도1동,육류 소매업,51105000,11264640.72,2020-12-15
2019-03,제주시,삼도1동,욕탕업,22345300,11264640.72,2020-12-15
2019-03,제주시,삼도1동,여행사업,13923020,11264640.72,2020-12-15
2019-03,제주시,삼도1동,여관업,55748750,11264640.72,2020-12-15
2019-03,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,64819900,11264640.72,2020-12-15
2019-03,제주시,삼도1동,슈퍼마켓,524096290,11264640.72,2020-12-15
2019-03,제주시,삼도1동,수산물 소매업,12926000,11264640.72,2020-12-15
2019-03,제주시,삼도1동,서양식 음식점업,19219200,11264640.72,2020-12-15
2019-03,제주시,삼도1동,빵 및 과자류 소매업,35066613,11264640.72,2020-12-15
2019-03,제주시,삼도1동,비알콜 음료점업,8128120,11264640.72,2020-12-15
2019-03,제주시,삼도1동,마사지업,2715000,11264640.72,2020-12-15
2019-03,제주시,삼도1동,기타 주점업,149742600,11264640.72,2020-12-15
2019-03,제주시,삼도1동,기타 외국식 음식점업,7168600,11264640.72,2020-12-15
2019-03,제주시,삼도1동,그외 기타 종합 소매업,4340000,11264640.72,2020-12-15
2019-03,제주시,삼도1동,관광 민예품 및 선물용품 소매업,20038600,11264640.72,2020-12-15
2019-03,제주시,삼도1동,일식 음식점업,27826500,11264640.72,2020-12-15
2019-03,제주시,삼도2동,호텔업,589220668,8097145.95,2020-12-15
2019-03,제주시,삼도2동,화장품 및 방향제 소매업,25647564,8097145.95,2020-12-15
2019-03,제주시,삼양동,건강보조식품 소매업,941100,18108425.58,2020-12-15
2019-03,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",94488010,42321680.56,2020-12-15
2019-03,제주시,아라동,체인화 편의점,498630484,42321680.56,2020-12-15
2019-03,제주시,아라동,차량용 주유소 운영업,456219044,42321680.56,2020-12-15
2019-03,제주시,아라동,차량용 가스 충전업,24976730,42321680.56,2020-12-15
2019-03,제주시,아라동,중식 음식점업,93828000,42321680.56,2020-12-15
2019-03,제주시,아라동,전시 및 행사 대행업,1475000,42321680.56,2020-12-15
2019-03,제주시,아라동,한식 음식점업,1759209294,42321680.56,2020-12-15
2019-03,제주시,아라동,일식 음식점업,148891290,42321680.56,2020-12-15
2019-03,제주시,아라동,욕탕업,573500,42321680.56,2020-12-15
2019-03,제주시,아라동,여행사업,9955000,42321680.56,2020-12-15
2019-03,제주시,아라동,여관업,63542067,42321680.56,2020-12-15
2019-03,제주시,아라동,스포츠 및 레크레이션 용품 임대업,46764500,42321680.56,2020-12-15
2019-03,제주시,아라동,슈퍼마켓,670836006,42321680.56,2020-12-15
2019-03,제주시,아라동,수산물 소매업,6942000,42321680.56,2020-12-15
2019-03,제주시,아라동,육류 소매업,121975044,42321680.56,2020-12-15
2019-03,제주시,아라동,화장품 및 방향제 소매업,31869914,42321680.56,2020-12-15
2019-03,제주시,애월읍,건강보조식품 소매업,2640000,42019429.63,2020-12-15
2019-03,제주시,애월읍,골프장 운영업,620652580,42019429.63,2020-12-15
2019-03,제주시,애월읍,여관업,287575922,42019429.63,2020-12-15
2019-03,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,24355360,42019429.63,2020-12-15
2019-03,제주시,애월읍,슈퍼마켓,194174922,42019429.63,2020-12-15
2019-03,제주시,애월읍,수산물 소매업,25495090,42019429.63,2020-12-15
2019-03,제주시,애월읍,서양식 음식점업,326914580,42019429.63,2020-12-15
2019-03,제주시,애월읍,빵 및 과자류 소매업,47436910,42019429.63,2020-12-15
2019-03,제주시,애월읍,비알콜 음료점업,53776830,42019429.63,2020-12-15
2019-03,제주시,애월읍,기타음식료품위주종합소매업,1124965778,42019429.63,2020-12-15
2019-03,제주시,애월읍,기타 주점업,13459000,42019429.63,2020-12-15
2019-03,제주시,애월읍,기타 외국식 음식점업,32441521,42019429.63,2020-12-15
2019-03,제주시,애월읍,그외 기타 종합 소매업,2215000,42019429.63,2020-12-15
2019-03,제주시,애월읍,그외 기타 스포츠시설 운영업,5841500,42019429.63,2020-12-15
2019-03,제주시,애월읍,그외 기타 분류안된 오락관련 서비스업,684000,42019429.63,2020-12-15
2019-03,제주시,애월읍,관광 민예품 및 선물용품 소매업,10412500,42019429.63,2020-12-15
2019-03,제주시,애월읍,과실 및 채소 소매업,73128929,42019429.63,2020-12-15
2019-03,제주시,아라동,서양식 음식점업,298664080,42321680.56,2020-12-15
2019-03,제주시,아라동,빵 및 과자류 소매업,129890000,42321680.56,2020-12-15
2019-03,제주시,아라동,비알콜 음료점업,76265580,42321680.56,2020-12-15
2019-03,제주시,아라동,마사지업,250000,42321680.56,2020-12-15
2019-03,제주시,삼양동,욕탕업,18507000,18108425.58,2020-12-15
2019-03,제주시,삼양동,여관업,12356746,18108425.58,2020-12-15
2019-03,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,28679510,18108425.58,2020-12-15
2019-03,제주시,삼양동,슈퍼마켓,686746952,18108425.58,2020-12-15
2019-03,제주시,삼양동,수산물 소매업,13405000,18108425.58,2020-12-15
2019-03,제주시,삼양동,서양식 음식점업,45920900,18108425.58,2020-12-15
2019-03,제주시,삼양동,빵 및 과자류 소매업,58189475,18108425.58,2020-12-15
2019-03,제주시,삼양동,비알콜 음료점업,33835680,18108425.58,2020-12-15
2019-03,제주시,삼양동,기타음식료품위주종합소매업,43166380,18108425.58,2020-12-15
2019-03,제주시,삼양동,기타 주점업,28188000,18108425.58,2020-12-15
2019-03,제주시,삼양동,기타 외국식 음식점업,20337005,18108425.58,2020-12-15
2019-03,제주시,삼양동,기타 대형 종합 소매업,317890,18108425.58,2020-12-15
2019-03,제주시,삼양동,그외 기타 종합 소매업,800000,18108425.58,2020-12-15
2019-03,제주시,삼양동,관광 민예품 및 선물용품 소매업,405100,18108425.58,2020-12-15
2019-03,제주시,삼양동,과실 및 채소 소매업,101188700,18108425.58,2020-12-15
2019-03,제주시,삼양동,육류 소매업,114496950,18108425.58,2020-12-15
2019-03,제주시,애월읍,육류 소매업,48987550,42019429.63,2020-12-15
2019-03,제주시,삼양동,일식 음식점업,33369100,18108425.58,2020-12-15
2019-03,제주시,삼양동,전시 및 행사 대행업,422500,18108425.58,2020-12-15
2019-03,제주시,아라동,기타음식료품위주종합소매업,135830640,42321680.56,2020-12-15
2019-03,제주시,아라동,기타 주점업,6712000,42321680.56,2020-12-15
2019-03,제주시,아라동,기타 외국식 음식점업,41343600,42321680.56,2020-12-15
2019-03,제주시,아라동,그외 기타 종합 소매업,4250000,42321680.56,2020-12-15
2019-03,제주시,아라동,관광 민예품 및 선물용품 소매업,361000,42321680.56,2020-12-15
2019-03,제주시,아라동,과실 및 채소 소매업,36437177,42321680.56,2020-12-15
2019-03,제주시,아라동,골프장 운영업,168127585,42321680.56,2020-12-15
2019-03,제주시,아라동,건강보조식품 소매업,1565100,42321680.56,2020-12-15
2019-03,제주시,삼양동,화장품 및 방향제 소매업,16529731,18108425.58,2020-12-15
2019-03,제주시,삼양동,한식 음식점업,620142553,18108425.58,2020-12-15
2019-03,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",41242800,18108425.58,2020-12-15
2019-03,제주시,삼양동,체인화 편의점,181507000,18108425.58,2020-12-15
2019-03,제주시,삼양동,차량용 주유소 운영업,371021340,18108425.58,2020-12-15
2019-03,제주시,삼양동,차량용 가스 충전업,29879570,18108425.58,2020-12-15
2019-03,제주시,삼양동,중식 음식점업,58589100,18108425.58,2020-12-15
2019-03,제주시,삼양동,자동차 임대업,1750000,18108425.58,2020-12-15
2019-03,제주시,용담2동,일식 음식점업,156302000,18471000.65,2020-12-15
2019-03,제주시,화북동,차량용 주유소 운영업,702062430,25267951.03,2020-12-15
2019-03,제주시,용담2동,중식 음식점업,40645000,18471000.65,2020-12-15
2019-03,제주시,추자면,기타 주점업,10750000,2418278.32,2020-12-15
2019-03,제주시,추자면,과실 및 채소 소매업,2473000,2418278.32,2020-12-15
2019-03,제주시,조천읍,휴양콘도 운영업,290765937,22650471.55,2020-12-15
2019-03,제주시,조천읍,화장품 및 방향제 소매업,3929500,22650471.55,2020-12-15
2019-03,제주시,조천읍,호텔업,26370979,22650471.55,2020-12-15
2019-03,제주시,조천읍,한식 음식점업,1293725587,22650471.55,2020-12-15
2019-03,제주시,추자면,비알콜 음료점업,1157500,2418278.32,2020-12-15
2019-03,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",33649870,22650471.55,2020-12-15
2019-03,제주시,조천읍,차량용 주유소 운영업,502619689,22650471.55,2020-12-15
2019-03,제주시,조천읍,차량용 가스 충전업,68046260,22650471.55,2020-12-15
2019-03,제주시,조천읍,중식 음식점업,41185890,22650471.55,2020-12-15
2019-03,제주시,조천읍,전시 및 행사 대행업,235412600,22650471.55,2020-12-15
2019-03,제주시,조천읍,일식 음식점업,104669000,22650471.55,2020-12-15
2019-03,제주시,조천읍,일반유흥 주점업,7377000,22650471.55,2020-12-15
2019-03,제주시,조천읍,체인화 편의점,242469270,22650471.55,2020-12-15
2019-03,제주시,추자면,수산물 소매업,4816000,2418278.32,2020-12-15
2019-03,제주시,추자면,슈퍼마켓,29844755,2418278.32,2020-12-15
2019-03,제주시,추자면,스포츠 및 레크레이션 용품 임대업,558000,2418278.32,2020-12-15
2019-03,제주시,한경면,내항 여객 운송업,1660000,6884352.484,2020-12-15
2019-03,제주시,한경면,기타음식료품위주종합소매업,112080430,6884352.484,2020-12-15
2019-03,제주시,한경면,기타 주점업,18185000,6884352.484,2020-12-15
2019-03,제주시,한경면,기타 수상오락 서비스업,389000,6884352.484,2020-12-15
2019-03,제주시,한경면,그외 기타 종합 소매업,3500000,6884352.484,2020-12-15
2019-03,제주시,한경면,관광 민예품 및 선물용품 소매업,647900,6884352.484,2020-12-15
